timestamp,equity,peak_equity,drawdown_pct,symbol,side,entry_price,mark_price,pnl_percent,dca_count,last_dca_price,entry_time
2026-02-07 18:09:48.173384,85.67767907,100.92098291,15.1,BRETTUSDT,LONG,0.00764,0.00767,0.3926701570680582,0,,
2026-02-07 18:09:53.617110,85.66666059,100.92098291,15.12,BRETTUSDT,LONG,0.00764,0.00767,0.3926701570680582,0,,
2026-02-07 18:11:35.462554,85.6461451,100.92098291,15.14,KOMAUSDT,LONG,0.00714,0.00714,0.0,0,0.00714,2026-02-07T18:10:05.927944
2026-02-07 18:11:35.594432,85.64336372,100.92098291,15.14,KOMAUSDT,LONG,0.00714,0.00714,0.0,0,0.00714,2026-02-07T18:10:05.927944
2026-02-07 18:39:34.421740,85.42521714,100.92098291,15.35,KOMAUSDT,LONG,0.00714,0.00711417,-0.3617647058823425,0,0.00714,2026-02-07T18:35:08.878964
2026-02-07 18:39:34.421740,85.42521714,100.92098291,15.35,BRETTUSDT,LONG,0.00766,0.0076,-0.783289817232378,0,,
2026-02-07 18:39:34.819067,85.42708641,100.92098291,15.35,KOMAUSDT,LONG,0.00714,0.00711417,-0.3617647058823425,0,0.00714,2026-02-07T18:35:08.878964
2026-02-07 18:39:34.819067,85.42708641,100.92098291,15.35,BRETTUSDT,LONG,0.00766,0.0076,-0.783289817232378,0,,
2026-02-07 18:44:27.801122,86.55594027,100.92098291,14.23,KOMAUSDT,LONG,0.00714,0.0071,-0.5602240896358437,0,,
2026-02-07 18:44:35.939488,86.53864178,100.92098291,14.25,KOMAUSDT,LONG,0.00714,0.0071,-0.5602240896358437,0,,
2026-02-07 20:24:45.363556,86.88547449,100.92098291,13.91,BANUSDT,LONG,0.06878,0.06892,0.2035475428903769,0,0.06878,2026-02-07T20:20:09.045101
2026-02-07 20:24:45.363556,86.88547449,100.92098291,13.91,GOATUSDT,LONG,0.02268,0.02282462,0.6376543209876612,0,,
2026-02-07 20:24:45.742414,86.88547449,100.92098291,13.91,BANUSDT,LONG,0.06878,0.06892,0.2035475428903769,0,0.06878,2026-02-07T20:20:09.045101
2026-02-07 20:24:45.742414,86.88547449,100.92098291,13.91,GOATUSDT,LONG,0.02268,0.02282462,0.6376543209876612,0,,
2026-02-07 20:29:55.003696,87.07705527,100.92098291,13.72,BANUSDT,LONG,0.06878,0.06926206,0.7008723466123966,0,,
2026-02-07 20:30:04.811951,87.08359755,100.92098291,13.71,BANUSDT,LONG,0.06878,0.06926206,0.7008723466123966,0,,
2026-02-07 20:37:46.048666,87.15042369,100.92098291,13.64,GOATUSDT,LONG,0.02276,0.02286483,0.4605887521968374,0,,
2026-02-07 20:37:46.048666,87.15042369,100.92098291,13.64,BOMEUSDT,LONG,0.0004212,0.0004236,0.5698005698005708,0,0.0004212,2026-02-07T20:35:09.206887
2026-02-07 20:37:59.349950,87.12515641,100.92098291,13.67,GOATUSDT,LONG,0.02276,0.02286483,0.4605887521968374,0,,
2026-02-07 20:37:59.349950,87.12515641,100.92098291,13.67,BOMEUSDT,LONG,0.0004212,0.0004236,0.5698005698005708,0,,
2026-02-07 20:37:59.609613,87.12515641,100.92098291,13.67,GOATUSDT,LONG,0.02276,0.02286483,0.4605887521968374,0,,
2026-02-07 20:37:59.609613,87.12515641,100.92098291,13.67,BOMEUSDT,LONG,0.0004212,0.0004236,0.5698005698005708,0,,
2026-02-07 20:49:55.732787,87.20411961,100.92098291,13.59,BANUSDT,SHORT,0.07052,0.07042,0.1418037436188356,0,0.07056,2026-02-07T20:40:09.033292
2026-02-07 20:49:55.732787,87.20411961,100.92098291,13.59,FARTCOINUSDT,SHORT,0.1983,0.19771324,0.2958951084215793,0,,
2026-02-07 20:49:56.144182,87.20668985,100.92098291,13.59,BANUSDT,SHORT,0.07052,0.07042,0.1418037436188356,0,0.07056,2026-02-07T20:40:09.033292
2026-02-07 20:49:56.144182,87.20668985,100.92098291,13.59,FARTCOINUSDT,SHORT,0.1983,0.19771324,0.2958951084215793,0,,
2026-02-07 20:55:32.886674,87.19286441,100.92098291,13.6,BANUSDT,SHORT,0.07052,0.07035,0.2410663641520185,0,,
2026-02-07 20:55:40.678976,87.19516407,100.92098291,13.6,BANUSDT,SHORT,0.07052,0.07035,0.2410663641520185,0,,
2026-02-07 21:04:48.865052,87.16696253,100.92098291,13.63,BOMEUSDT,SHORT,0.0004201,0.00042179,-0.4022851701975701,0,,
2026-02-07 21:04:48.865052,87.16696253,100.92098291,13.63,FARTCOINUSDT,SHORT,0.1974,0.1979835,-0.2955927051671806,0,0.1975,2026-02-07T20:50:05.960451
2026-02-07 21:06:25.474470,87.157527,100.92098291,13.64,BOMEUSDT,SHORT,0.0004201,0.00042179,-0.4022851701975701,0,,
2026-02-07 21:06:25.474470,87.157527,100.92098291,13.64,FARTCOINUSDT,SHORT,0.1974,0.1979835,-0.2955927051671806,0,,
2026-02-07 21:06:25.761932,87.157527,100.92098291,13.64,BOMEUSDT,SHORT,0.0004201,0.00042179,-0.4022851701975701,0,,
2026-02-07 21:06:25.761932,87.157527,100.92098291,13.64,FARTCOINUSDT,SHORT,0.1974,0.1979835,-0.2955927051671806,0,,
2026-02-07 21:19:44.989671,87.09318914,100.92098291,13.7,BANUSDT,SHORT,0.07049,0.07047,0.0283728188395407,0,,
2026-02-07 21:19:44.989671,87.09318914,100.92098291,13.7,TRUMPUSDT,SHORT,3.398,3.3956219,0.0699852854620379,0,3.398,2026-02-07T21:10:08.491752
2026-02-07 21:19:45.250964,87.09318914,100.92098291,13.7,BANUSDT,SHORT,0.07049,0.07047,0.0283728188395407,0,,
2026-02-07 21:19:45.250964,87.09318914,100.92098291,13.7,TRUMPUSDT,SHORT,3.398,3.3956219,0.0699852854620379,0,3.398,2026-02-07T21:10:08.491752
2026-02-07 21:30:00.416376,87.05171808,100.92098291,13.74,TRUMPUSDT,LONG,3.402,3.402,0.0,0,3.402,2026-02-07T21:25:08.875591
2026-02-07 21:30:00.416376,87.05171808,100.92098291,13.74,BANUSDT,SHORT,0.07041,0.07045,-0.0568101121999692,0,,
2026-02-07 21:30:00.855632,87.05171808,100.92098291,13.74,TRUMPUSDT,LONG,3.402,3.402,0.0,0,3.402,2026-02-07T21:25:08.875591
2026-02-07 21:30:00.855632,87.05171808,100.92098291,13.74,BANUSDT,SHORT,0.07041,0.07045,-0.0568101121999692,0,,
2026-02-07 21:40:06.953088,86.88503358,100.92098291,13.91,TRUMPUSDT,LONG,3.402,3.385,-0.499706055261621,0,,
2026-02-07 21:40:12.485004,86.87325638,100.92098291,13.92,TRUMPUSDT,LONG,3.402,3.385,-0.499706055261621,0,,
2026-02-07 21:47:10.986988,86.86629506,100.92098291,13.93,BRETTUSDT,LONG,0.00768,0.00769,0.130208333333328,0,0.00768,2026-02-07T21:45:08.686609
2026-02-07 21:47:11.131881,86.86511605,100.92098291,13.93,BRETTUSDT,LONG,0.00768,0.00769109,0.1444010416666674,0,0.00768,2026-02-07T21:45:08.686609
2026-02-07 22:04:50.186900,86.82332613,100.92098291,13.97,KOMAUSDT,SHORT,0.00704,0.00706785,-0.3955965909090824,0,,
2026-02-07 22:04:50.186900,86.82332613,100.92098291,13.97,BRETTUSDT,LONG,0.00768,0.00772819,0.6274739583333337,0,0.00768,2026-02-07T22:00:08.884525
2026-02-07 22:04:50.622697,86.82332613,100.92098291,13.97,KOMAUSDT,SHORT,0.00704,0.00706785,-0.3955965909090824,0,,
2026-02-07 22:04:50.622697,86.82332613,100.92098291,13.97,BRETTUSDT,LONG,0.00768,0.00772819,0.6274739583333337,0,0.00768,2026-02-07T22:00:08.884525
2026-02-07 22:07:21.033531,86.81005999,100.92098291,13.98,BRETTUSDT,LONG,0.00768,0.00771,0.3906249999999953,0,0.00768,2026-02-07T22:05:05.947399
2026-02-07 22:07:21.173109,86.81378284,100.92098291,13.98,BRETTUSDT,LONG,0.00768,0.007715,0.4557291666666594,0,0.00768,2026-02-07T22:05:05.947399
2026-02-07 22:14:28.577134,86.8151495,100.92098291,13.98,BRETTUSDT,LONG,0.00768,0.00771763,0.4899739583333259,0,,
2026-02-07 22:14:28.577134,86.8151495,100.92098291,13.98,BANANAS31USDT,SHORT,0.003762,0.00378843,-0.7025518341307823,0,0.003759,2026-02-07T22:05:05.947399
2026-02-07 22:16:05.091680,86.81070079,100.92098291,13.98,BRETTUSDT,LONG,0.00768,0.00771763,0.4899739583333259,0,,
2026-02-07 22:16:05.091680,86.81070079,100.92098291,13.98,BANANAS31USDT,SHORT,0.003762,0.00378843,-0.7025518341307823,0,,
2026-02-07 22:16:05.357550,86.81070079,100.92098291,13.98,BRETTUSDT,LONG,0.00768,0.00771763,0.4899739583333259,0,,
2026-02-07 22:16:05.357550,86.81070079,100.92098291,13.98,BANANAS31USDT,SHORT,0.003762,0.00378843,-0.7025518341307823,0,,
2026-02-07 22:27:02.948866,86.82527304,100.92098291,13.97,PEOPLEUSDT,LONG,0.00682,0.00682975,0.1429618768328476,0,0.00682,2026-02-07T22:25:08.920069
2026-02-07 22:31:57.516173,86.79633102,100.92098291,14.0,PEOPLEUSDT,LONG,0.00682,0.00681,-0.1466275659823987,0,0.00682,2026-02-07T22:30:08.613518
2026-02-07 22:31:57.672681,86.79633102,100.92098291,14.0,PEOPLEUSDT,LONG,0.00682,0.00681,-0.1466275659823987,0,0.00682,2026-02-07T22:30:08.613518
2026-02-07 22:44:59.998539,86.64732962,100.92098291,14.14,DEGENUSDT,LONG,0.000726,0.000722,-0.5509641873278222,0,,
2026-02-07 22:44:59.998539,86.64732962,100.92098291,14.14,PEOPLEUSDT,LONG,0.00682,0.00676606,-0.7909090909090868,0,0.00682,2026-02-07T22:40:09.806182
2026-02-07 22:47:59.803703,86.61045468,100.92098291,14.18,DEGENUSDT,LONG,0.000726,0.000722,-0.5509641873278222,0,,
2026-02-07 22:47:59.803703,86.61045468,100.92098291,14.18,PEOPLEUSDT,LONG,0.00682,0.00676606,-0.7909090909090868,0,,
2026-02-07 22:48:00.135013,86.61045468,100.92098291,14.18,DEGENUSDT,LONG,0.000726,0.000722,-0.5509641873278222,0,,
2026-02-07 22:48:00.135013,86.61045468,100.92098291,14.18,PEOPLEUSDT,LONG,0.00682,0.00676606,-0.7909090909090868,0,,
2026-02-07 23:00:51.797178,86.60929991,100.92098291,14.18,DEGENUSDT,LONG,0.000719,0.00071951,0.0709318497913778,0,,
2026-02-07 23:01:03.166931,86.60665783,100.92098291,14.18,DEGENUSDT,LONG,0.000719,0.00071951,0.0709318497913778,0,,
2026-02-07 23:07:33.092892,86.64918767,100.92098291,14.14,TURBOUSDT,LONG,0.001089,0.00109378,0.4389348025711679,0,0.001089,2026-02-07T23:05:09.396327
2026-02-07 23:07:33.268380,86.64905985,100.92098291,14.14,TURBOUSDT,LONG,0.001089,0.00109368,0.429752066115719,0,0.001089,2026-02-07T23:05:09.396327
2026-02-07 23:32:18.647006,86.91828469,100.92098291,13.87,BANANAS31USDT,SHORT,0.003678,0.00365445,0.64029363784665,0,0.003682,2026-02-07T23:05:09.396327
2026-02-07 23:32:18.831061,86.91828469,100.92098291,13.87,BANANAS31USDT,SHORT,0.003678,0.0036867,-0.2365415986949413,0,0.003682,2026-02-07T23:05:09.396327
2026-02-07 23:46:48.706297,87.07436034,100.92098291,13.72,BANANAS31USDT,SHORT,0.003678,0.00360446,1.999456226209896,0,,
2026-02-07 23:46:48.706297,87.07436034,100.92098291,13.72,KOMAUSDT,LONG,0.00701,0.00699429,-0.2241084165477818,0,,
2026-02-07 23:48:28.737440,87.06574865,100.92098291,13.73,BANANAS31USDT,SHORT,0.003678,0.00360446,1.999456226209896,0,,
2026-02-07 23:48:28.737440,87.06574865,100.92098291,13.73,KOMAUSDT,LONG,0.00701,0.00699429,-0.2241084165477818,0,0.00701,2026-02-07T23:45:10.771944
2026-02-07 23:52:41.738699,87.0354213,100.92098291,13.76,KOMAUSDT,LONG,0.00701,0.00698477,-0.3599144079885785,0,0.00701,2026-02-07T23:50:08.988765
2026-02-07 23:52:42.106231,87.0354213,100.92098291,13.76,KOMAUSDT,LONG,0.00701,0.00699344,-0.2362339514978554,0,0.00701,2026-02-07T23:50:08.988765
2026-02-08 00:05:07.893324,87.08497176,100.92098291,13.71,BANANAS31USDT,SHORT,0.003599,0.00361534,-0.4540150041678152,0,,
2026-02-08 00:05:07.893324,87.08497176,100.92098291,13.71,KOMAUSDT,LONG,0.00701,0.007,-0.1426533523537745,0,0.00701,2026-02-08T00:00:09.675396
